2024-09-30 11:07:33.386220,2024-09-30 11:07:33.386233,204,193302401600001,SuspendedEVSE,2024-09-30 08:07:30.540781
2024-09-30 11:07:35.888460,2024-09-30 11:07:35.888473,205,193302401600001,Finishing,2024-09-30 11:07:28.000000
2024-09-30 12:26:32.224590,2024-09-30 12:26:32.224602,206,193302401600001,Available,2024-09-30 11:07:31.000000
2024-09-30 13:51:11.558025,2024-09-30 13:51:11.558039,212,193302401600001,Preparing,2024-09-30 13:50:17.000000
2024-09-30 15:08:02.723374,2024-09-30 15:08:02.723387,214,193302401600001,Charging,2024-09-30 13:51:07.000000
2024-09-30 15:15:40.738323,2024-09-30 15:15:40.738336,215,193302401600001,SuspendedEVSE,2024-09-30 12:08:05.786699
2024-09-30 15:18:39.066285,2024-09-30 15:18:39.066298,217,193302401600001,Preparing,2024-09-30 15:17:18.000000
2024-09-30 15:18:56.403051,2024-09-30 15:18:56.403066,219,193302401600001,Available,2024-09-30 15:18:44.000000
2024-09-30 15:20:24.510879,2024-09-30 15:20:24.510902,221,193302401600001,SuspendedEVSE,2024-09-30 15:20:03.000000
2024-09-30 16:26:27.318188,2024-09-30 16:26:27.318200,223,193302401600001,Preparing,2024-09-30 16:25:59.000000
2024-09-30 16:33:42.570777,2024-09-30 16:33:42.570791,225,193302401600001,Available,2024-09-30 16:26:26.000000
2024-09-30 16:34:10.485788,2024-09-30 16:34:10.485807,227,193302401600001,SuspendedEVSE,2024-09-30 16:34:01.000000
2024-09-30 16:35:13.183722,2024-09-30 16:35:13.183737,229,193302401600001,Preparing,2024-09-30 16:34:09.000000
2024-09-30 16:35:42.349869,2024-09-30 16:35:42.349887,231,193302401600001,Available,2024-09-30 16:35:12.000000
2024-09-30 16:36:07.043337,2024-09-30 16:36:07.043349,233,193302401600001,SuspendedEVSE,2024-09-30 16:35:58.000000
2024-09-30 16:37:56.252151,2024-09-30 16:37:56.252169,235,193302401600001,Preparing,2024-09-30 16:36:47.000000
2024-09-30 16:39:10.269429,2024-09-30 16:39:10.269443,237,193302401600001,Available,2024-09-30 16:37:55.000000
2024-09-30 16:40:05.948331,2024-09-30 16:40:05.948347,239,193302401600001,SuspendedEVSE,2024-09-30 16:39:57.000000
2024-09-30 12:27:33.132941,2024-09-30 12:27:33.132959,207,193302401600001,Preparing,2024-09-30 12:26:28.000000
2024-09-30 13:40:15.831585,2024-09-30 13:40:15.831602,208,193302401600001,Charging,2024-09-30 12:27:28.000000
2024-09-30 13:46:56.267683,2024-09-30 13:46:56.267697,209,193302401600001,SuspendedEVSE,2024-09-30 10:46:53.554642
2024-09-30 13:46:59.110461,2024-09-30 13:46:59.110477,210,193302401600001,Finishing,2024-09-30 13:46:52.000000
2024-09-30 13:50:22.037530,2024-09-30 13:50:22.037544,211,193302401600001,Available,2024-09-30 13:46:54.000000
2024-09-30 15:08:00.064337,2024-09-30 15:08:00.064357,213,093302401600001,Available,2024-09-30 09:16:42.000000
2024-09-30 15:17:23.737044,2024-09-30 15:17:23.737061,216,193302401600001,Available,2024-09-30 15:15:36.000000
2024-09-30 15:18:48.942426,2024-09-30 15:18:48.942447,218,193302401600001,SuspendedEVSE,2024-09-30 15:18:34.000000
